50810100,40201,20150206,20,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,41,03,1,3.6,0,0
50810100,40201,20150206,21,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,32,01,4,3.4,0,0
50810100,40201,20150206,22,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,15,2,3,0,0
50810100,40201,20150206,23,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,13,0,2.1,0,0
50810100,40201,20150206,24,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,09,0,.8,0,0
50810100,40201,20150207,01,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,11,1,.4,0,0
50810100,40201,20150207,02,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,11,1,-.4,0,0
50810100,40201,20150207,03,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,1,-1.9,0,0
50810100,40201,20150207,04,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,15,1,-2.4,0,0
50810100,40201,20150207,05,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,1,-2.2,0,0
50810100,40201,20150207,06,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,16,1,-3.2,0,0
50810100,40201,20150207,07,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,1,-3.1,0,0
50810100,40201,20150207,08,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,16,16,1,-1.2,0,0
50810100,40201,20150207,09,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,20,16,1,1,0,0
50810100,40201,20150207,10,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,24,01,1,4.7,0,0
50810100,40201,20150207,11,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,04,1,7.3,0,0
50810100,40201,20150207,12,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,8,05,2,7.2,0,0
50810100,40201,20150207,13,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,20,05,2,7,0,0
50810100,40201,20150207,14,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,12,04,3,6.7,0,0
50810100,40201,20150207,15,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,16,05,3,6.7,0,0
50810100,40201,20150207,16,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,8,05,2,6.4,0,0
50810100,40201,20150207,17,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,65,05,2,6,0,0
50810100,40201,20150207,18,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,20,05,2,5.9,0,0
50810100,40201,20150207,19,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,16,06,1,5.9,0,0
50810100,40201,20150207,20,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,8,04,1,5.7,0,0
50810100,40201,20150207,21,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,45,16,0,5.3,0,0
50810100,40201,20150207,22,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,01,0,4.8,0,0
50810100,40201,20150207,23,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,14,1,4,0,2
50810100,40201,20150207,24,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,1,3.2,0,0
50810100,40201,20150208,01,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,2,3.2,0,0
50810100,40201,20150208,02,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,14,1,3.6,0,0
50810100,40201,20150208,03,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,1,3.3,0,0
50810100,40201,20150208,04,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,15,1,3.3,0,0
50810100,40201,20150208,05,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,14,1,2.7,0,0
50810100,40201,20150208,06,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,13,1,2.9,0,0
50810100,40201,20150208,07,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,00,0,2.8,0,0
50810100,40201,20150208,08,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,01,0,3.4,0,0
50810100,40201,20150208,09,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,16,2,4.2,0,0
50810100,40201,20150208,10,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,01,1,5.1,0,0
50810100,40201,20150208,11,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,8,16,1,5.3,0,0
50810100,40201,20150208,12,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,8,15,2,5.2,0,2
50810100,40201,20150208,13,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,15,1,5,0,1
50810100,40201,20150208,14,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,4,14,1,4.8,2,4
50810100,40201,20150208,15,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,2,4.4,3,5
50810100,40201,20150208,16,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,1,4.2,2,0
50810100,40201,20150208,17,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,11,2,4.7,0,0
50810100,40201,20150208,18,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,11,2,4.5,0,0
50810100,40201,20150208,19,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,11,2,4.6,0,0
50810100,40201,20150208,20,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,16,1,4.3,0,0
50810100,40201,20150208,21,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,15,1,4,0,0
50810100,40201,20150208,22,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,14,1,4.1,0,0
50810100,40201,20150208,23,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,13,1,3.4,0,0
50810100,40201,20150208,24,水戸石川一般環境大気測定局,1,08,茨城県,08201,水戸市,0,13,1,3,0,0
